@relation Twitter

@attribute First-person numeric
@attribute Second-person numeric
@attribute Third-person numeric
@attribute Coordinating-Conjuction numeric
@attribute Past-tense-verbs numeric
@attribute Future-tense-verbs numeric
@attribute Commas numeric
@attribute Colons-semi-colons numeric
@attribute Dashes numeric
@attribute Parenthesis numeric
@attribute Ellipses numeric
@attribute Common-nouns numeric
@attribute Proper-nouns numeric
@attribute Adverbs numeric
@attribute wh-words numeric
@attribute Slang numeric
@attribute Upper-case-words
@attribute Average-sentence-length
@attribute Average-token-length
@attribute Number-of-sentences
@attribute Classname

@data
0,0,1,2,0,0,0,1,0,2,0,13,3,1,0,1,3,11.6666666667,3.8275862069,3,shakira
1,0,0,1,0,0,2,0,0,2,0,13,1,0,0,0,2,28.0,5.04347826087,1,shakira
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.0,4.66666666667,1,shakira
0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,1,5,15.5,3.92857142857,2,shakira
0,0,0,0,0,0,0,2,2,0,0,20,1,2,0,2,9,33.0,3.2962962963,1,shakira
0,1,1,0,2,0,0,0,0,0,0,8,0,0,0,0,0,9.5,4.94444444444,2,shakira
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5.0,3.75,1,shakira
0,0,0,0,0,0,0,0,1,0,0,8,4,0,0,0,8,8.66666666667,3.63636363636,3,shakira
0,0,1,0,0,0,0,1,0,0,0,7,2,1,0,1,3,8.5,3.35714285714,2,shakira
0,2,0,0,0,0,0,0,0,0,0,6,3,0,0,0,2,6.66666666667,4.05555555556,3,shakira
0,0,0,1,0,0,0,1,0,0,0,16,3,1,0,1,5,28.0,4.19230769231,1,shakira
0,0,0,0,0,0,0,1,1,0,0,8,3,1,0,1,3,19.0,4.6875,1,shakira
0,0,0,0,0,0,3,1,1,0,0,9,6,0,0,0,1,28.0,5.13636363636,1,shakira
0,0,0,0,0,0,1,0,0,0,0,11,2,0,0,0,1,6.0,3.73684210526,4,shakira
0,0,0,0,0,0,2,0,1,0,0,10,1,0,0,0,0,19.0,4.25,1,shakira
0,1,0,2,0,0,0,1,1,2,0,11,2,2,0,1,3,15.0,3.95833333333,2,shakira
1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7.0,4.08333333333,2,shakira
0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,6.66666666667,4.35294117647,3,shakira
0,1,0,1,0,0,0,0,0,0,0,10,0,1,0,1,1,23.0,4.86363636364,1,shakira
3,1,0,3,1,0,1,0,0,0,0,6,0,2,0,1,0,10.0,3.69230769231,3,shakira
0,0,0,0,0,0,0,1,0,0,0,11,2,2,0,1,3,12.5,4.13636363636,2,shakira
0,0,0,1,0,0,0,1,0,0,1,13,0,1,0,1,3,23.0,3.9,1,shakira
0,0,0,0,0,0,2,1,0,0,0,12,4,1,0,2,4,30.0,3.88461538462,1,shakira
0,0,0,0,0,0,0,1,1,0,0,7,1,1,0,1,3,6.5,3.44444444444,2,shakira
0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,10.0,4.8,1,shakira
0,0,0,0,0,0,0,1,0,0,0,18,2,1,0,1,4,15.0,4.03846153846,2,shakira
1,0,1,0,0,0,0,1,1,0,0,11,1,2,0,1,5,31.0,3.75,1,shakira
0,0,0,0,0,0,0,2,1,0,0,14,0,1,0,1,4,20.0,4.875,1,shakira
0,0,0,0,0,0,0,1,2,0,0,12,2,1,0,1,4,25.0,4.14285714286,1,shakira
0,0,0,0,0,0,0,1,1,0,0,15,2,1,0,1,4,27.0,4.20833333333,1,shakira
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12.0,6.33333333333,1,shakira
0,0,0,0,0,0,1,1,0,0,0,16,0,1,0,1,3,22.0,4.57894736842,1,shakira
1,0,0,0,0,0,0,1,1,0,0,10,1,2,0,1,3,25.0,4.2,1,shakira
0,0,0,0,0,0,0,1,2,0,0,16,2,1,0,1,3,28.0,4.04166666667,1,shakira
0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,2,20.0,4.38888888889,1,shakira
0,0,0,0,0,0,0,2,0,0,0,13,5,1,0,2,5,13.5,3.91304347826,2,shakira
0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,5,12.0,3.7,2,shakira
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,6.0,3.83333333333,1,shakira
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,4.5,4.33333333333,2,shakira
0,0,0,0,0,0,2,1,2,0,0,15,3,1,0,1,3,26.0,4.15,1,shakira
1,1,0,1,0,0,0,0,0,0,0,2,5,0,0,0,3,7.5,4.23076923077,2,shakira
0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,11.0,4.0,1,shakira
0,0,0,1,0,0,0,1,0,2,0,13,0,1,0,1,4,23.0,4.05263157895,1,shakira
0,0,0,0,0,0,0,0,2,2,0,13,5,0,0,3,1,28.0,4.04347826087,1,shakira
0,1,0,2,0,0,0,1,1,4,0,7,1,0,0,0,2,24.0,4.83333333333,1,shakira
0,0,0,1,0,0,0,2,0,0,0,9,1,2,0,1,3,12.5,4.66666666667,2,shakira
0,0,1,1,1,0,1,1,0,0,0,13,2,1,0,1,3,15.5,4.22222222222,2,shakira
0,0,0,0,0,0,0,1,2,0,0,17,1,1,0,1,3,13.0,4.7619047619,2,shakira
0,0,0,0,0,0,0,1,1,0,0,18,0,1,0,1,3,25.0,5.31818181818,1,shakira
1,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1,24.0,5.09090909091,1,shakira
0,0,0,1,1,0,0,0,0,0,0,5,3,0,0,0,1,5.75,3.95238095238,4,shakira
1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,5.66666666667,4.5,3,shakira
0,0,0,0,1,0,2,0,0,0,0,6,1,0,0,0,0,6.5,4.4,2,shakira
0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,1,6.0,4.45454545455,2,shakira
1,0,3,0,0,0,1,0,0,2,0,9,3,1,0,0,1,15.5,4.16666666667,2,shakira
0,0,0,0,0,0,0,1,3,0,0,12,2,1,0,1,4,28.0,3.69565217391,1,shakira
1,0,0,0,0,0,0,1,1,2,0,12,1,2,0,1,4,13.5,3.52380952381,2,shakira
0,0,1,0,0,0,1,1,0,2,0,15,0,2,1,1,5,17.5,3.72413793103,2,shakira
0,0,0,0,0,0,0,0,0,2,0,13,2,0,0,0,1,21.0,4.0,1,shakira
0,0,0,0,0,0,0,2,1,0,0,12,1,1,0,1,4,19.0,3.8,1,shakira
1,1,1,1,0,0,0,1,1,0,0,11,1,1,0,1,3,24.0,3.90476190476,1,shakira
0,0,0,0,0,0,0,0,1,0,0,15,0,1,0,1,4,12.0,4.42857142857,2,shakira
0,0,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,7.5,3.83333333333,2,shakira
1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,8.5,3.13333333333,2,shakira
0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,1,3,8.0,3.61538461538,2,shakira
0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,5,12.0,4.63636363636,1,shakira
0,0,0,0,0,0,0,1,2,2,0,19,2,1,0,1,6,33.0,3.33333333333,1,shakira
0,0,0,0,0,0,0,1,1,0,0,11,1,1,0,1,3,21.0,3.83333333333,1,shakira
1,0,0,1,0,0,0,0,1,0,1,5,0,1,0,0,0,10.5,4.0,2,shakira
1,0,2,1,3,0,1,1,0,0,0,5,1,0,2,0,1,13.0,4.22727272727,2,shakira
0,0,0,0,0,0,1,2,0,0,0,13,3,2,0,1,7,29.0,3.96,1,shakira
0,0,0,0,0,0,0,1,2,0,0,12,0,1,0,1,3,19.0,3.8,1,shakira
0,0,0,1,0,0,1,1,0,2,0,13,0,1,0,1,3,14.0,4.45454545455,2,shakira
0,1,0,1,0,0,0,1,0,2,0,12,0,3,0,1,4,15.5,4.03846153846,2,shakira
0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,5.5,5.22222222222,2,shakira
0,0,0,0,0,0,0,2,0,0,0,19,1,1,0,1,3,28.0,4.64,1,shakira
0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,16.0,5.21428571429,1,shakira
0,2,0,2,0,0,0,0,0,0,1,13,1,2,0,2,2,8.0,3.77777777778,4,shakira
1,0,0,0,1,0,2,1,1,0,1,6,0,2,0,0,1,23.0,4.94444444444,1,shakira
1,0,0,0,0,0,0,1,0,0,0,13,1,1,0,1,4,27.0,4.8,1,shakira
0,0,0,0,0,0,0,0,0,2,0,14,6,0,0,1,2,14.0,4.45833333333,2,shakira
0,0,0,0,0,0,2,2,0,0,0,19,1,0,0,1,6,15.0,4.16666666667,2,shakira
0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,2,11.5,4.81818181818,2,shakira
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,13.0,3.36363636364,1,shakira
1,0,0,1,0,1,0,0,0,0,0,8,1,1,0,0,3,8.66666666667,4.95652173913,3,shakira
0,0,0,0,0,0,1,2,1,0,0,17,3,1,0,2,6,32.0,3.48148148148,1,shakira
0,0,0,0,0,0,0,1,1,0,0,10,0,1,0,1,3,16.0,4.53846153846,1,shakira
0,0,0,0,1,0,0,1,1,0,0,8,2,1,0,1,3,16.0,4.61538461538,1,shakira
0,0,0,0,0,0,0,0,0,0,0,11,3,1,0,1,4,23.0,4.68181818182,1,shakira
1,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,1,9.0,4.3125,2,shakira
0,0,0,0,0,0,0,0,2,0,0,9,1,0,0,0,1,16.0,4.42857142857,1,shakira
0,0,0,0,0,0,2,2,0,0,0,15,4,1,0,1,4,14.5,4.04347826087,2,shakira
0,0,0,0,0,0,0,1,0,2,0,14,1,0,0,0,2,13.0,4.59090909091,2,shakira
0,0,0,0,0,0,0,1,1,0,0,10,0,1,0,1,3,21.0,3.83333333333,1,shakira
0,0,0,0,0,0,0,1,1,0,0,14,0,1,0,1,3,23.0,4.45,1,shakira
0,0,1,0,0,0,0,1,1,0,0,10,2,2,0,1,4,21.0,4.6875,1,shakira
0,0,0,0,0,0,0,2,0,0,0,11,0,1,0,1,3,9.5,4.73333333333,2,shakira
0,0,0,0,0,0,0,1,1,0,0,10,1,1,0,1,3,15.0,4.33333333333,1,shakira
0,0,0,0,0,0,0,2,0,2,0,21,2,1,0,1,5,11.3333333333,3.77777777778,3,shakira
1,0,0,0,0,0,0,1,0,0,0,11,2,1,0,1,3,22.0,3.95,1,shakira
1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,10.5,4.36842105263,2,shakira
0,0,0,1,0,0,0,1,1,2,0,12,1,1,0,1,4,10.6666666667,4.0,3,shakira
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5.0,5.0,1,shakira
0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,1,7.0,4.0,2,shakira
0,0,0,0,0,0,0,0,2,2,0,14,4,0,0,1,3,31.0,3.95833333333,1,shakira
0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,11.0,4.8,1,shakira
1,0,1,1,0,1,0,0,0,0,0,6,4,2,0,0,2,13.0,4.48,2,shakira
0,0,0,2,1,0,2,1,2,0,0,12,6,1,0,1,3,29.0,4.91304347826,1,shakira
0,0,0,0,0,0,1,2,0,0,0,15,7,1,0,2,5,15.5,4.11538461538,2,shakira
0,0,0,0,0,0,0,1,4,0,0,18,2,1,0,1,3,32.0,3.88461538462,1,shakira
0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,11.0,5.2,1,shakira
1,0,2,0,1,0,0,0,1,0,0,5,1,0,0,0,2,19.0,3.52941176471,1,shakira
0,0,0,0,0,0,0,1,1,0,0,11,2,1,0,1,5,24.0,4.38095238095,1,shakira
0,0,0,1,1,0,4,1,0,0,0,10,5,2,0,1,3,14.0,4.57142857143,2,shakira
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,6.83333333333,1,shakira
0,0,0,0,0,0,0,1,0,0,0,15,2,0,0,0,5,26.0,3.83333333333,1,shakira
0,0,0,0,0,0,0,1,3,0,0,15,0,1,0,1,3,23.0,5.33333333333,1,shakira
0,0,1,1,0,0,0,1,1,0,0,11,1,1,0,1,3,25.0,3.90909090909,1,shakira
0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,4.5,4.57142857143,2,shakira
0,1,0,1,0,0,0,1,1,2,0,14,6,1,0,2,6,19.5,3.375,2,shakira
0,0,0,0,0,0,0,1,0,0,0,16,6,1,0,2,3,10.0,4.30769230769,3,shakira
0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,0,1,4.0,5.16666666667,4,shakira
0,0,1,0,0,0,1,1,1,0,0,9,0,0,0,0,3,23.0,3.33333333333,1,shakira
0,0,1,0,0,0,0,1,1,0,0,11,1,1,0,1,4,18.0,4.13333333333,1,shakira
0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,8.5,4.76923076923,2,shakira
0,0,1,0,1,0,1,1,1,0,0,13,0,1,0,1,3,29.0,4.08,1,shakira
0,0,0,0,0,0,0,1,0,0,0,14,0,1,0,1,3,12.5,4.09090909091,2,shakira
1,0,1,0,0,0,0,1,0,0,0,17,1,1,0,1,5,29.0,3.85185185185,1,shakira
0,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0,2,5.66666666667,4.64285714286,3,shakira
0,0,0,1,0,0,0,1,1,0,0,10,0,2,0,1,3,20.0,4.0,1,shakira
1,0,0,0,1,0,0,0,0,0,1,3,0,2,0,0,0,16.0,4.13333333333,1,shakira
0,0,0,0,0,0,0,1,1,0,0,13,1,1,0,1,4,27.0,4.16666666667,1,shakira
0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,12.0,3.44444444444,1,shakira
0,0,0,0,0,0,2,1,1,0,0,10,3,1,0,2,3,12.0,4.11111111111,2,shakira
0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,1,4.5,5.0,2,shakira
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.0,6.33333333333,1,shakira
0,0,0,0,0,0,0,1,2,0,0,13,0,2,0,1,3,26.0,4.5,1,shakira
0,0,0,0,0,0,1,0,1,0,0,12,5,0,0,1,1,24.0,4.33333333333,1,shakira
0,0,0,0,0,0,3,1,0,0,0,18,2,1,0,1,4,29.0,4.75,1,shakira
1,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,21.0,4.7,1,shakira
1,0,0,0,0,0,1,0,0,0,0,14,1,0,0,0,0,7.33333333333,4.26315789474,3,shakira
0,0,0,0,0,0,0,1,2,0,0,13,2,1,0,1,4,28.0,4.125,1,shakira
0,0,0,2,0,0,0,1,1,2,0,15,2,0,0,0,4,17.5,3.51851851852,2,shakira
0,1,0,0,0,0,1,0,0,0,0,5,1,1,0,0,1,7.0,4.83333333333,2,shakira
0,0,0,0,0,0,0,1,0,0,0,18,4,1,0,1,3,10.3333333333,4.11538461538,3,shakira
0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,8.0,4.35714285714,2,shakira
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,2,10.0,5.88888888889,1,shakira
0,0,0,0,0,0,0,1,0,0,0,14,5,0,0,0,2,14.0,4.34615384615,2,shakira
0,0,1,0,0,0,0,0,0,0,0,7,1,1,0,0,1,8.0,4.13636363636,3,shakira
0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,3,28.0,4.66666666667,1,shakira
0,0,0,0,0,0,3,1,0,0,0,14,2,1,0,1,4,32.0,4.22222222222,1,shakira
0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,1,14.0,6.57142857143,1,shakira
2,2,0,1,1,1,1,0,0,0,1,3,0,0,0,0,1,14.0,4.25,1,shakira
2,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,1,10.5,3.84210526316,2,shakira
0,0,0,1,0,0,0,0,0,0,1,6,1,0,0,0,1,17.0,4.5,1,shakira
0,0,0,0,0,0,0,1,3,0,0,14,2,1,0,1,4,31.0,3.46153846154,1,shakira
0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,7.0,4.33333333333,2,shakira
0,0,0,0,0,0,0,1,2,0,0,13,0,1,0,1,3,18.0,4.71428571429,1,shakira
0,0,0,0,0,0,0,2,0,0,0,14,3,1,0,1,4,10.0,4.34782608696,3,shakira
0,0,1,0,0,0,0,1,0,0,0,12,2,2,0,1,4,15.0,4.22222222222,2,shakira
0,0,0,0,0,0,0,1,2,0,0,14,1,1,0,1,3,27.0,3.60869565217,1,shakira
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,4.4,2,shakira
0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,5.0,5.33333333333,2,shakira
0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,1,5.33333333333,4.64285714286,3,shakira
0,0,0,0,0,0,0,1,1,0,0,11,0,1,0,1,3,22.0,3.89473684211,1,shakira
0,0,0,0,0,0,1,0,0,0,0,15,2,0,0,0,3,19.0,6.27777777778,1,shakira
0,0,0,0,0,0,0,1,1,0,0,12,1,1,0,1,3,10.0,4.5625,2,shakira
0,0,0,0,0,0,0,1,2,0,0,13,2,1,0,1,3,22.0,4.0,1,shakira
0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1,8.0,4.0,2,shakira
0,0,0,0,0,0,0,2,0,0,0,18,1,1,0,1,4,9.33333333333,4.52173913043,3,shakira
1,0,1,0,0,0,1,1,0,0,0,16,0,1,1,1,4,30.0,3.81481481481,1,shakira
0,0,0,0,0,0,1,2,0,0,0,18,4,1,0,2,5,33.0,3.89655172414,1,shakira
0,0,0,0,0,0,0,1,1,0,0,15,0,1,0,2,4,11.5,4.15789473684,2,shakira
0,0,0,0,0,0,0,1,1,0,0,10,3,1,0,1,4,24.0,4.71428571429,1,shakira
1,3,0,1,0,1,0,0,0,0,0,7,0,1,1,1,1,9.0,4.54166666667,3,shakira
0,0,0,0,1,0,0,1,0,0,0,10,0,1,0,1,3,16.0,4.92857142857,1,shakira
0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,1,2,11.5,4.95238095238,2,shakira
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,3.90909090909,2,shakira
0,0,0,0,0,0,1,1,1,0,0,10,4,0,0,0,1,19.0,5.9375,1,shakira
0,1,0,0,0,0,0,1,0,0,0,9,0,1,0,1,3,9.5,3.8125,2,shakira
1,0,0,1,0,0,1,1,1,0,0,12,2,2,0,1,4,28.0,3.83333333333,1,shakira
0,0,0,2,1,0,1,1,0,0,0,8,3,2,0,1,3,13.5,3.95652173913,2,shakira
0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,4.5,4.42857142857,2,shakira
0,0,0,0,0,0,3,1,2,0,0,18,0,1,0,1,6,32.0,4.08,1,shakira
2,1,0,0,0,0,0,1,0,0,0,10,0,1,0,1,3,15.5,4.10714285714,2,shakira
0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,5.0,4.55555555556,2,shakira
1,0,0,0,0,0,1,1,1,0,0,13,3,0,0,1,4,13.0,4.0,2,shakira
0,0,0,0,0,0,0,0,0,0,0,17,2,1,0,1,1,13.0,4.81818181818,2,shakira
0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,5.5,5.9,2,shakira
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,23.0,1,shakira
0,0,0,1,0,1,2,1,0,0,0,14,2,0,0,0,12,31.0,3.42307692308,1,shakira
0,0,0,0,0,0,0,1,1,0,0,9,2,1,0,1,5,18.0,3.66666666667,1,shakira
0,0,0,0,0,0,0,0,0,2,0,6,3,0,0,0,0,15.0,5.46153846154,1,shakira
0,0,1,1,0,0,0,1,1,0,0,13,2,1,0,1,4,15.0,3.57692307692,2,shakira
0,0,0,0,0,0,0,1,1,0,0,15,1,1,0,1,4,11.5,4.89473684211,2,shakira
0,0,0,0,0,0,0,0,1,0,0,13,0,2,0,0,3,10.5,4.78947368421,2,shakira
1,2,0,1,0,0,0,0,0,0,0,7,1,0,0,2,2,5.5,4.05263157895,4,shakira
0,0,0,0,0,0,0,2,2,0,0,17,1,0,0,0,5,27.0,4.77272727273,1,shakira
0,0,0,0,0,0,0,1,1,0,0,11,1,1,0,1,3,26.0,4.30434782609,1,shakira
0,0,0,0,0,0,0,1,1,0,0,17,0,1,0,1,3,25.0,3.90909090909,1,shakira
0,0,0,0,0,0,0,1,2,0,0,16,0,1,0,1,4,13.5,4.09090909091,2,shakira
0,0,0,0,0,0,0,1,2,0,0,15,0,0,0,0,3,21.0,3.8125,1,shakira
0,0,0,0,0,0,0,1,1,0,0,20,0,1,0,1,4,14.5,4.6,2,shakira
0,0,0,0,0,0,0,2,1,0,0,14,1,0,0,0,1,11.0,4.94444444444,2,shakira
0,0,1,1,1,0,0,0,1,0,0,8,1,0,0,0,0,11.0,4.47368421053,2,shakira
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.0,3.0,1,shakira
0,0,0,2,0,0,0,2,2,0,0,15,3,1,0,1,6,16.0,4.07407407407,2,shakira
0,0,0,0,0,0,0,1,3,0,0,16,1,1,0,1,3,26.0,4.28571428571,1,shakira
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,10.0,4.78947368421,2,shakira
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.0,3.875,1,shakira
0,1,0,0,1,0,0,1,1,0,0,14,2,1,0,1,5,15.0,4.15384615385,2,shakira
0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,10.0,3.88888888889,1,shakira
0,0,0,0,0,0,0,0,2,0,0,8,2,0,0,1,0,15.0,5.46153846154,1,shakira
0,0,0,0,0,0,0,2,0,0,0,12,0,1,0,1,5,9.5,4.06666666667,2,shakira
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shakira
0,0,0,0,0,0,0,1,1,0,0,11,2,2,0,1,6,20.0,3.94117647059,1,shakira
0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,8.0,5.0,3,shakira
0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,1,7.33333333333,4.65,3,shakira
0,0,0,0,0,0,0,1,3,0,0,17,1,1,0,1,4,13.5,4.85714285714,2,shakira
0,0,0,0,0,0,0,2,3,0,1,16,3,1,0,1,8,6.83333333333,3.55172413793,6,shakira
1,0,1,0,0,0,1,1,1,0,0,12,0,1,0,1,4,25.0,4.95238095238,1,shakira
1,0,1,1,0,0,1,0,0,0,0,4,0,2,1,1,1,8.0,3.36842105263,3,shakira
0,0,1,0,3,0,0,0,0,2,0,7,3,4,0,0,2,14.5,4.26923076923,2,shakira
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,4.0,1,shakira
0,0,0,0,0,0,1,1,2,0,0,14,1,1,0,1,3,26.0,4.2380952381,1,shakira
0,0,0,0,0,0,0,2,2,2,0,17,0,1,0,1,3,29.0,3.72727272727,1,shakira
1,0,0,0,0,0,2,0,1,2,0,7,0,1,0,1,2,11.5,4.1875,2,shakira
1,0,0,0,0,1,0,0,1,2,0,9,1,1,0,0,4,8.66666666667,5.75,3,shakira
0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,7.33333333333,4.05882352941,3,shakira
0,0,0,0,0,0,0,2,0,0,0,15,1,1,0,1,3,11.5,4.15789473684,2,shakira
0,0,0,0,0,0,0,1,2,0,0,10,0,1,0,1,3,16.0,4.5,1,shakira
0,0,0,1,1,0,0,0,0,2,0,5,0,1,1,0,2,19.0,4.29411764706,1,shakira
0,0,0,0,0,0,0,1,1,0,0,18,2,1,0,1,3,29.0,4.30769230769,1,shakira
0,0,0,2,1,0,0,1,1,0,0,7,3,1,0,1,3,18.0,4.0,1,shakira
1,0,1,0,1,0,1,1,0,0,0,12,0,2,0,1,5,28.0,3.96,1,shakira
0,0,0,0,0,0,0,1,1,0,0,10,4,1,0,1,5,23.0,4.0,1,shakira
0,0,0,0,0,0,0,1,2,0,0,17,1,1,0,1,3,27.0,5.08695652174,1,shakira
2,0,0,0,0,0,0,0,2,0,1,9,1,0,0,0,1,29.0,4.44,1,shakira
0,0,0,0,0,0,0,1,2,0,0,17,2,1,0,1,3,26.0,4.86363636364,1,shakira
0,0,0,0,0,0,0,1,1,0,0,13,0,1,0,1,3,20.0,4.05882352941,1,shakira
1,0,1,2,0,0,0,1,1,0,0,12,2,1,0,1,4,24.0,4.71428571429,1,shakira
0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,3.0,5.5,2,shakira
0,0,0,0,0,0,0,1,1,0,0,15,5,1,0,2,3,28.0,4.52,1,shakira
0,0,0,0,0,0,0,2,0,0,0,16,1,1,0,1,7,9.0,3.90909090909,3,shakira
0,0,0,0,0,0,0,0,2,0,0,13,1,0,0,0,0,6.33333333333,5.93333333333,3,shakira
0,0,0,0,0,0,0,0,1,0,0,11,5,0,0,1,1,11.5,4.33333333333,2,shakira
0,0,0,0,0,0,0,1,2,0,0,20,4,1,0,1,3,16.0,4.03703703704,2,shakira
0,0,1,0,0,0,1,0,0,0,0,11,2,0,0,0,1,26.0,4.83333333333,1,shakira
0,0,0,0,0,0,0,1,3,0,0,17,2,1,0,1,3,28.0,4.04347826087,1,shakira
0,0,0,0,0,0,0,1,2,0,0,17,0,1,0,2,3,12.5,4.45,2,shakira
1,0,0,0,0,0,1,2,1,0,0,8,0,2,0,1,4,12.0,3.66666666667,2,shakira
0,0,0,0,0,0,2,1,1,0,0,11,5,0,0,0,6,8.33333333333,4.11764705882,3,shakira
0,0,0,2,0,0,0,0,0,0,0,7,0,1,0,0,1,9.33333333333,3.84615384615,3,shakira
0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,1,15.0,4.0,1,shakira
1,0,0,0,0,0,1,1,0,0,0,13,0,1,0,1,3,13.5,5.17391304348,2,shakira
1,2,0,0,0,0,2,1,0,0,1,10,3,2,0,1,3,18.0,3.62068965517,2,shakira
0,0,0,0,0,0,0,1,2,0,0,17,1,1,0,1,5,27.0,4.52173913043,1,shakira
1,2,0,0,0,0,1,0,0,2,0,11,0,2,1,1,1,30.0,4.30769230769,1,shakira
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12.0,5.41666666667,1,shakira
1,0,0,0,0,0,0,1,1,0,0,12,1,1,1,1,3,25.0,4.59090909091,1,shakira
1,0,0,0,1,0,1,1,1,1,0,3,0,2,1,0,1,15.0,3.81818181818,1,shakira
1,0,1,1,3,0,1,0,0,0,0,2,0,1,0,0,1,12.0,3.5,1,shakira
0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,2,7.5,5.53846153846,2,shakira
0,0,0,0,0,0,1,1,2,0,0,17,1,1,0,1,3,29.0,4.29166666667,1,shakira
1,0,0,1,0,0,0,1,0,0,0,12,1,1,0,1,3,12.0,4.14285714286,2,shakira
0,0,0,0,0,0,0,2,1,0,0,9,4,2,0,1,3,22.0,5.55555555556,1,shakira
0,0,0,0,0,0,0,1,0,0,0,11,1,1,0,1,6,9.5,2.6875,2,shakira
2,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,2,4.5,4.64285714286,4,shakira
0,0,0,0,0,0,0,2,2,0,0,16,3,1,0,2,3,29.0,4.625,1,shakira
1,0,1,1,0,0,2,1,2,0,0,17,1,1,0,1,8,17.5,3.59259259259,2,shakira
0,0,0,0,0,0,1,1,2,0,0,12,0,1,0,1,3,20.0,4.8,1,shakira
